material_id,composition,target
586,"{'Al': -1.1283210158971504, 'Cr': -0.060116850372930575, 'Mo': 0.727909242574396}",-0.9480748726287525
587,"{'Al': 0.4523870195562618, 'Cr': 0.005234976976731254, 'Mo': 1.3407607349377844}",1.1472205924698833
588,"{'Al': 0.9736799558492786, 'Cr': -1.1220759565783445, 'Mo': 1.0351060087153208}",5.752737855731008
591,"{'Al': -1.478117472537446, 'Cr': 0.22234434758157517, 'Mo': -1.5612298526080437}",-3.0872282780490257
592,"{'Al': -1.0884830074093126, 'Cr': 1.0613254595951482, 'Mo': -0.05696967809800202}",4.523640170296408
593,"{'Al': 0.46068592597998625, 'Cr': -1.0321743006556807, 'Mo': 0.46395626212036944}",5.353986602940108
594,"{'Al': -0.9889743016557467, 'Cr': 1.4215022853109938, 'Mo': 1.0073246476943982}",4.085239047296931
596,"{'Al': 1.2066641105578593, 'Cr': 1.1136868728319045, 'Mo': -1.0449673351051842}",5.631505455575246
597,"{'Al': -1.239700231114677, 'Cr': -0.7508489403172603, 'Mo': -0.773108545683152}",1.340726361947992
598,"{'Al': -0.6253423226006499, 'Cr': 0.6219314264311082, 'Mo': 0.05220914079267969}",1.7660647641859724
600,"{'Al': -1.135699382505506, 'Cr': 1.097400440173236, 'Mo': 0.7182478871148499}",3.531632410749295
602,"{'Al': -1.170947194797164, 'Cr': 0.10166827510126386, 'Mo': 0.3637988312532281}",-0.9078745099993164
603,"{'Al': -0.414289036775247, 'Cr': -1.1203947727465642, 'Mo': 0.06259721314739508}",5.305088047315344
605,"{'Al': 0.8828047658039369, 'Cr': 0.6322263640917751, 'Mo': 0.5928062230620239}",3.652622387984221
606,"{'Al': 0.4770135340442474, 'Cr': 0.5456732848192569, 'Mo': -0.4461423491657246}",2.212868882450587
607,"{'Al': 0.6910874900883215, 'Cr': 0.6865658641906043, 'Mo': -0.7012401771011637}",3.135530138322137
608,"{'Al': -1.4827984928929556, 'Cr': -0.12142769434770129, 'Mo': 1.1303746622839692}",-1.4871266530500955
609,"{'Al': 1.3797309348733182, 'Cr': -0.0965998827759258, 'Mo': 1.0385583898287813}",1.4655398989891537
610,"{'Al': 0.7310343164823205, 'Cr': -1.3097046825518994, 'Mo': -1.0283998216344847}",8.645280615051535
611,"{'Al': 0.2948818277209524, 'Cr': -0.4849496756410161, 'Mo': -1.3070981387863405}",2.4504207837976093
612,"{'Al': -1.5096443205021326, 'Cr': -0.5238121270103073, 'Mo': -0.4016870161463897}",0.3862582839419922
614,"{'Al': 0.7652673611257996, 'Cr': 0.9144237365430823, 'Mo': 0.5282158060647757}",5.54314496354676
615,"{'Al': -0.7798449030925366, 'Cr': 0.8108318440855982, 'Mo': 1.2591252686755188}",1.2083818795546453
616,"{'Al': 1.133317478342248, 'Cr': -0.5931820605433793, 'Mo': -1.1293139197184896}",4.66943945715759
618,"{'Al': -0.880446932850745, 'Cr': 0.7317761104863085, 'Mo': 1.1484280188156042}",0.8556092336203508
619,"{'Al': 0.2771125373124552, 'Cr': 1.0571954297729138, 'Mo': -0.7825805478284187}",5.369494253584772
620,"{'Al': -0.08305325487514725, 'Cr': -0.46545061574110735, 'Mo': 0.026970081592552653}",1.3284437328359104
622,"{'Al': -0.615314782557399, 'Cr': 1.0495827054294034, 'Mo': -1.266927070936888}",4.841793350912285
623,"{'Al': -0.7156322443610621, 'Cr': 1.2957263588308514, 'Mo': 0.14804126373964266}",5.671021926115114
624,"{'Al': -1.466008404042523, 'Cr': -1.199684400063805, 'Mo': 0.4548666941076238}",5.9152534791237015
625,"{'Al': -0.6970389059400603, 'Cr': 0.561947965721957, 'Mo': 0.6962208191949144}",0.946999001266164
627,"{'Al': -0.12630639415542988, 'Cr': 1.024798305110202, 'Mo': 0.4372118424786744}",4.9171265962472965
628,"{'Al': -0.09106231337572468, 'Cr': 1.5330870980358924, 'Mo': 1.5309163726329555}",6.430608865053545
629,"{'Al': 0.848854717043932, 'Cr': -0.1499328519519294, 'Mo': -1.041747233220871}",1.5021510488217993
630,"{'Al': -0.2765543779247286, 'Cr': 0.5567165225707633, 'Mo': -1.5064155197072817}",1.2374293399120329
631,"{'Al': 1.3784433407505934, 'Cr': 0.9571108642511277, 'Mo': -0.5070393577688339}",4.957997687989717
632,"{'Al': -0.14906962610325736, 'Cr': 0.7459934011794309, 'Mo': -0.8178801302636782}",3.1506081224560294
633,"{'Al': -0.47242012669071554, 'Cr': 0.060893438319615356, 'Mo': 0.7123624543136393}",-0.5125503454223274
634,"{'Al': 0.5730001069132107, 'Cr': 0.9002063993708922, 'Mo': 0.40999210658019236}",5.096702184239326
637,"{'Al': -1.1246961244851799, 'Cr': 1.3010807181627073, 'Mo': 1.5302596956043883}",0.890920781152341
638,"{'Al': -0.6931480978747919, 'Cr': -0.3570560056611507, 'Mo': 0.5709993247928207}",0.3520978797442806
639,"{'Al': 1.569237154962262, 'Cr': -0.3584437780406926, 'Mo': 1.201782213450135}",2.1923680058750934
640,"{'Al': -0.3072862154317624, 'Cr': -0.5212987919917258, 'Mo': -0.9475346849831199}",1.1317537688090615
641,"{'Al': -1.0114947003609907, 'Cr': 0.6696239383700808, 'Mo': 0.3941470683311803}",1.5272540619153736
642,"{'Al': 1.1975857202019573, 'Cr': 1.211268267346214, 'Mo': 0.611794792530842}",8.096194077416273
645,"{'Al': 0.054247802410644974, 'Cr': 0.9703230071662743, 'Mo': -1.3856186566596704}",4.838537757636559
646,"{'Al': 1.2333000286419038, 'Cr': 0.02089579884963455, 'Mo': -1.172170574925703}",1.8038906818100948
647,"{'Al': -0.3616536312761862, 'Cr': 1.055463950894564, 'Mo': 1.2758603777281836}",3.937930050043432
648,"{'Al': 1.0550750378601945, 'Cr': -1.2122087109700335, 'Mo': -0.817657743296172}",8.342222251656766
651,"{'Al': 1.0599927781776373, 'Cr': 1.2560739420189369, 'Mo': -0.7643051921672563}",6.242762901666342
653,"{'Al': -1.347103929298918, 'Cr': -0.6600336110566267, 'Mo': 0.4441187879531947}",2.082745704031995
654,"{'Al': 1.5613844863070372, 'Cr': -1.4669556410610698, 'Mo': 1.3196607109696439}",6.55306130336008
655,"{'Al': -0.9619784260397191, 'Cr': 1.4285988189323438, 'Mo': -0.2308306024043818}",6.386946882957153
657,"{'Al': -0.6552349048870648, 'Cr': -0.6432995403462731, 'Mo': 0.5884611082442568}",2.1677789682846385
658,"{'Al': -0.011596921057429377, 'Cr': -0.002815458893290046, 'Mo': -0.4211777672499408}",-0.0117406951523085
659,"{'Al': 0.6766897067567501, 'Cr': -0.4197336540762331, 'Mo': 0.4630640953690248}",1.644426285819074
661,"{'Al': 0.6067944322100467, 'Cr': 1.1962435390379822, 'Mo': -0.8347191524063622}",6.089774406434781
663,"{'Al': -0.3055713118286032, 'Cr': -0.6504186514739052, 'Mo': 0.042339672358640446}",2.276033001416492
664,"{'Al': -0.314177733711718, 'Cr': -0.184278588433475, 'Mo': 0.9019384364512102}",-0.1135225401972461
665,"{'Al': -1.4161078916563452, 'Cr': -0.9679970601468105, 'Mo': 0.24114722712449854}",4.124241849838201
666,"{'Al': -0.15683471829537843, 'Cr': 1.1105748397349102, 'Mo': -0.8355621033045554}",5.592438542220788
667,"{'Al': 1.4795924193125898, 'Cr': -0.26571651452632983, 'Mo': -0.5672526413921997}",1.780012554434557
669,"{'Al': -1.0453800263762418, 'Cr': 1.4097963571463787, 'Mo': 1.529854099893373}",1.345603770385714
671,"{'Al': -0.009296246381564455, 'Cr': 0.721437349228589, 'Mo': -0.18969940589527545}",3.0457459730272785
672,"{'Al': -0.677945345585649, 'Cr': -0.583195910517228, 'Mo': -1.4494026225780907}",-0.5220184984254634
673,"{'Al': -1.2738457977869322, 'Cr': -0.5901470424008965, 'Mo': -0.9876726588717569}",-0.0632966152845004
674,"{'Al': -0.6285298948860698, 'Cr': 0.3425393103995824, 'Mo': -0.2260408890641432}",0.2604007336187772
675,"{'Al': -1.5396083397256202, 'Cr': 1.5481514764786155, 'Mo': -0.656160377955863}",7.47201305767944
676,"{'Al': 0.9363769423416839, 'Cr': -1.5584767856676702, 'Mo': -0.9423713395695723}",9.561518183860926
680,"{'Al': -1.1772893730722185, 'Cr': 0.9863363113902324, 'Mo': -1.5575047250731988}",3.0743130037919864
681,"{'Al': -0.22089013939655255, 'Cr': 0.3827723413900246, 'Mo': 0.05272792708246077}",0.7518564279497146
682,"{'Al': -1.555378095929797, 'Cr': 1.2591603340782829, 'Mo': -0.7367342986028341}",6.682375390095163
683,"{'Al': -1.1448892479833295, 'Cr': 0.46148528405455247, 'Mo': -0.7890985031455455}",0.7769043327258169
684,"{'Al': 1.2745442575687025, 'Cr': 0.27434079087877916, 'Mo': 0.10930805776591868}",1.5147056270950137
685,"{'Al': -1.0581586305462518, 'Cr': -1.1373560442144617, 'Mo': 0.25114406809505185}",5.23246220751864
686,"{'Al': 0.5317679334721221, 'Cr': -1.0768446893044463, 'Mo': 0.680566876774674}",5.538292488890368
688,"{'Al': 0.5036213209893949, 'Cr': 0.18886441802984422, 'Mo': -0.40444245556040603}",0.6886045310182408
690,"{'Al': 0.6588221788274904, 'Cr': 1.3651667613599, 'Mo': -0.3469315896203091}",6.972591243328733
691,"{'Al': 0.7732730495507889, 'Cr': 0.5550620074173849, 'Mo': -1.2022863063832954}",2.787958013794948
693,"{'Al': -1.2842502377455969, 'Cr': 0.4573973266181506, 'Mo': -0.4587091030650232}",0.6933896556147584
694,"{'Al': -0.7621166118137765, 'Cr': 0.26910300817660193, 'Mo': -0.18799705359748642}",-0.1492629633915435
695,"{'Al': 0.6143044672720825, 'Cr': -0.3733731742260027, 'Mo': -0.11916036762296511}",1.5412031282371157
696,"{'Al': 0.956691858647607, 'Cr': 1.2889060168446007, 'Mo': -0.5822842174253784}",6.5288194985385
698,"{'Al': 0.5705147171503917, 'Cr': -0.4074859280433687, 'Mo': 0.6925817927306239}",1.5083290810975107
699,"{'Al': 0.6995763845770395, 'Cr': 0.22381569943821522, 'Mo': -1.200644507916973}",1.441561635684122
700,"{'Al': -0.5578519439648917, 'Cr': 0.31024225150056006, 'Mo': -1.1294015294741881}",-0.0799539455135996
701,"{'Al': -1.478371871935595, 'Cr': -0.11339594032021316, 'Mo': 1.135807174106625}",-1.5293429732674444
702,"{'Al': 0.3570807438630146, 'Cr': 0.23647504395404484, 'Mo': -0.9320063873440311}",0.7714812595734679
703,"{'Al': -0.5906542329203832, 'Cr': -1.086165444838461, 'Mo': 1.5351296215457264}",4.421763647582937
704,"{'Al': 0.392431416292198, 'Cr': -1.3707932546083474, 'Mo': 1.5556946131213691}",7.360169746490104
705,"{'Al': -0.4355764101363331, 'Cr': -1.1903449738954075, 'Mo': 0.8651730349805251}",6.002458189873705
706,"{'Al': 0.7813977048212912, 'Cr': 0.2332053392234097, 'Mo': 0.23317116765539825}",1.1306921670161405
707,"{'Al': 0.010910333590738786, 'Cr': -0.9826230488383598, 'Mo': 1.3200109030661684}",4.856743405953212
708,"{'Al': 0.21590353172987187, 'Cr': -0.09360022709513949, 'Mo': 1.3483567526307798}",0.5979667005998065
709,"{'Al': 0.2488174819777127, 'Cr': -0.5609046279019021, 'Mo': 1.129121218652978}",2.24343813748556
710,"{'Al': 0.7691520464623296, 'Cr': -0.3804572794739889, 'Mo': -0.1680902903213901}",1.7206336150522488
711,"{'Al': 1.0157820649220097, 'Cr': 0.3200835364593493, 'Mo': 0.5452444534913421}",1.789145327042316
712,"{'Al': 0.7463649981200029, 'Cr': -1.2376177538946826, 'Mo': 0.3634266008318059}",6.553994965061086
715,"{'Al': -1.1297841659963013, 'Cr': 0.6249412505031229, 'Mo': 0.6976293342787248}",0.8221058424797584
717,"{'Al': -1.512633375493344, 'Cr': 0.6527487459592058, 'Mo': 1.2031387196531855}",-0.7070840844294795
718,"{'Al': 0.9572181150866887, 'Cr': 0.6097070225013415, 'Mo': -1.118318380039588}",3.019005953210119
719,"{'Al': 0.5037284040476804, 'Cr': -1.282941943740576, 'Mo': -1.3082180316454204}",8.532754110185063
720,"{'Al': 0.3394169092740611, 'Cr': -0.5767912794485966, 'Mo': -0.2539092341356324}",2.4761979115496184
722,"{'Al': -0.9904698367532419, 'Cr': 0.42619590258171147, 'Mo': 0.7291674410009321}",-0.1165032767310758
723,"{'Al': -1.345118217949519, 'Cr': -0.6228643591272602, 'Mo': -0.530767611614106}",0.8681907161193286
724,"{'Al': 1.293091711356161, 'Cr': 0.6726369811131105, 'Mo': -0.26483573712078035}",3.418905224655321
725,"{'Al': -1.5318016804057915, 'Cr': 0.6877841047305551, 'Mo': -0.579581365195371}",2.4332492193913127
726,"{'Al': -0.0770845676753753, 'Cr': -0.9207921295253111, 'Mo': -1.2487876301536458}",4.165483583200087
727,"{'Al': 0.84708885409401, 'Cr': 0.596519355377171, 'Mo': -1.0521268145049694}",2.811106504441729
728,"{'Al': 0.3986332794359704, 'Cr': 0.6330734720056763, 'Mo': -1.5416021482692757}",3.5050496644569646
729,"{'Al': 1.2696329382298188, 'Cr': 0.09965813916393618, 'Mo': 1.432241262273922}",3.2274421243173466
730,"{'Al': 0.26188744249254037, 'Cr': -1.0453985110998365, 'Mo': 0.31061524449332967}",5.398363761460691
731,"{'Al': -1.2380162609017034, 'Cr': -0.8192196550690432, 'Mo': -1.426356458977143}",-0.6764031214579511
732,"{'Al': 0.37125162658828303, 'Cr': -1.2497935555611421, 'Mo': -0.6493126512094338}",7.042571730586172
733,"{'Al': -1.1164453448323035, 'Cr': -0.05492549603054786, 'Mo': -0.8813311272594221}",-1.210549330781267
734,"{'Al': -1.4468948230627892, 'Cr': -1.259459433712447, 'Mo': 1.034903049587045}",6.710117264416866
735,"{'Al': 0.08184466839818305, 'Cr': -1.3634933645862246, 'Mo': -0.013161735799608998}",6.7869128423189
736,"{'Al': 1.1737824757152553, 'Cr': 0.9745384710092933, 'Mo': 0.4112324612096401}",6.257422845319628
738,"{'Al': 0.4990787830996415, 'Cr': 1.2444270817396745, 'Mo': 0.661168597847658}",7.272038735292553
739,"{'Al': -0.9486743669829965, 'Cr': -1.5295297129393153, 'Mo': 1.0084797876566096}",7.283041294946839
742,"{'Al': -1.3278845758108044, 'Cr': -0.6972234704760941, 'Mo': -0.9303955092979244}",0.6073693894820309
743,"{'Al': 0.0009686128488821666, 'Cr': -0.9461477932405411, 'Mo': 1.030721194952858}",4.606390451771492
744,"{'Al': -0.8009206662697722, 'Cr': -0.5660817525361206, 'Mo': 0.6423153913126107}",1.5781162237601971
745,"{'Al': -1.1765289567457182, 'Cr': -1.3566339279046495, 'Mo': 0.9142480380238447}",6.974876181421631
746,"{'Al': 0.41541331150627725, 'Cr': 1.5586123016858404, 'Mo': 0.7261701662293758}",7.973358007898309
747,"{'Al': -0.10395233781541902, 'Cr': 1.0987150678348927, 'Mo': 0.3531188273757804}",5.400257074365636
748,"{'Al': 1.5284658307256915, 'Cr': -0.9950167277508025, 'Mo': -1.0487322167710054}",8.181504834266548
750,"{'Al': 0.17286176640232798, 'Cr': -0.6590064411193556, 'Mo': 1.3206218897002362}",2.8869167605406445
751,"{'Al': -0.8323155275823374, 'Cr': -0.3721127046974244, 'Mo': 1.161303887061437}",-0.0764092627302305
752,"{'Al': 0.5281660485710016, 'Cr': -0.7513969231844433, 'Mo': 0.9599537389811319}",3.5378455848954444
754,"{'Al': -0.8753000193675444, 'Cr': -0.7948580171054634, 'Mo': -0.8646868867444277}",1.8965746452557788
755,"{'Al': -0.010213507727474758, 'Cr': 0.5987682240343695, 'Mo': -1.0479168028996786}",2.214879250229772
756,"{'Al': -0.6047781215925705, 'Cr': 0.8958777188103451, 'Mo': 1.3153414979636677}",2.059101897705667
757,"{'Al': -1.3226451142003346, 'Cr': 0.48018124142689, 'Mo': -0.417512024516155}",0.8122850932239343
758,"{'Al': 1.2827076129682902, 'Cr': -1.219019502679552, 'Mo': -0.867835128316049}",8.839574470881038
759,"{'Al': 0.27846452448294357, 'Cr': 0.2843824320099593, 'Mo': -1.4903543844520528}",1.3705956447329186
760,"{'Al': -0.34254564430233514, 'Cr': 0.8458603773607694, 'Mo': -0.3421869242286588}",3.703118288709046
762,"{'Al': 1.143975806743502, 'Cr': -1.074729840353809, 'Mo': 1.2108146922875687}",5.725872788088756
763,"{'Al': 1.5041269796819305, 'Cr': 0.5912705162881999, 'Mo': -0.09994679007473484}",3.073396408199476
765,"{'Al': -1.1738652223236021, 'Cr': -1.060267456081219, 'Mo': -1.187506636905444}",1.922667734265908
766,"{'Al': -0.6848922013067821, 'Cr': 0.71438438961711, 'Mo': 0.2639345262210524}",2.2159578326758
768,"{'Al': 0.10105509504815702, 'Cr': -0.02730922926217394, 'Mo': 0.4357546673087307}",0.1064304634961985
769,"{'Al': -0.1603796145715588, 'Cr': -1.1190642346650646, 'Mo': -0.06117764344564258}",5.493426387493139
770,"{'Al': 1.2274234280088172, 'Cr': 0.599697866641892, 'Mo': -0.056517601641173476}",3.123341903692015
771,"{'Al': 0.6432580767839045, 'Cr': 0.052299087512455156, 'Mo': -0.5887334596379206}",0.6309834250839481
772,"{'Al': -0.8966089189793416, 'Cr': -1.2282000039731318, 'Mo': 0.9871046237858669}",6.241222472829617
773,"{'Al': -0.5848962563730324, 'Cr': 0.06166711858774865, 'Mo': -0.9524814998058623}",-0.711989557238101
774,"{'Al': -1.2759120081028046, 'Cr': 0.6243677740257887, 'Mo': 1.1381240404913018}",-0.3530216082988259
775,"{'Al': 1.1828188597170328, 'Cr': -0.265312213147481, 'Mo': 0.19814813801598796}",1.3347293148783916
776,"{'Al': 1.021066826071006, 'Cr': -0.2813510774709087, 'Mo': -0.8186857076832438}",1.8565176408275492
777,"{'Al': -0.22382737903412186, 'Cr': -0.6375131855360467, 'Mo': -0.1493838871592661}",2.2316968314178336
778,"{'Al': -0.5823223875252758, 'Cr': -0.552149295818219, 'Mo': 0.41378946888863277}",1.528549131344236
779,"{'Al': -1.434309781842807, 'Cr': 0.8494182003368596, 'Mo': 1.2094509214326377}",0.3566015426869668
780,"{'Al': 1.4471367512217692, 'Cr': -0.44786165728518523, 'Mo': 0.37274342149119044}",2.0421809459124463
781,"{'Al': -0.08098256481480237, 'Cr': 1.3408941497329008, 'Mo': 0.9747805519794053}",6.401283528695799
782,"{'Al': -1.153169052547353, 'Cr': -0.2300136188544215, 'Mo': -0.21102719822970828}",-0.6169879355200357
783,"{'Al': -0.8063513621749161, 'Cr': 0.47132450156026584, 'Mo': -0.4697006827426}",0.9170708802709154
784,"{'Al': 0.668135601115333, 'Cr': 0.865069766334225, 'Mo': -0.9812433559406705}",4.314442240362792
785,"{'Al': 1.3658861149823114, 'Cr': 0.1696594667245106, 'Mo': -0.5992502516817925}",1.0839482427005966
786,"{'Al': -0.20003711135347824, 'Cr': 0.2075317380945323, 'Mo': 1.4294074296659445}",-0.3840754723288886
788,"{'Al': -1.1727328787846498, 'Cr': 1.5529982982182884, 'Mo': -0.2712724561051989}",6.597821270934914
789,"{'Al': 0.5321562952240027, 'Cr': -0.7174229332741023, 'Mo': 0.47011783886362357}",3.330424693602748
790,"{'Al': -1.4757331527864321, 'Cr': 0.7601777965158036, 'Mo': -0.19471929103538987}",2.569936185150364
791,"{'Al': 1.3693159196201288, 'Cr': -1.1139414524459745, 'Mo': 0.8318856303723456}",5.501472346394291
792,"{'Al': 1.5682190008892594, 'Cr': -0.5702241232378018, 'Mo': -0.9715143559780491}",4.412607446156958
793,"{'Al': -0.5660667059751143, 'Cr': 0.65275820353579, 'Mo': 1.2327859671532102}",0.909081423291338
794,"{'Al': 1.4494107942768388, 'Cr': 0.11251156651845817, 'Mo': -1.4708430658593517}",3.15370128314554
795,"{'Al': 1.4349970989981262, 'Cr': 0.7495011494542299, 'Mo': 0.3072036391842732}",4.612367496040322
796,"{'Al': 0.6688815755005502, 'Cr': 0.9449916834136416, 'Mo': 1.1447515849568108}",6.559965060574669
797,"{'Al': 0.24973130853754832, 'Cr': 1.4686831693550975, 'Mo': -1.3665187774706578}",7.078440782169782
798,"{'Al': -1.3719668663616875, 'Cr': 0.3781301953295233, 'Mo': 0.10092510054404502}",-0.0863238454823452
799,"{'Al': 0.7518722890198681, 'Cr': -0.13628057416491757, 'Mo': 1.3000030583135316}",1.636305211571461
801,"{'Al': 1.0137101456866295, 'Cr': 1.1395967478526385, 'Mo': 1.332162281899833}",9.580694043741142
803,"{'Al': -0.37855241210823887, 'Cr': 0.2916734488307253, 'Mo': 1.1763997041315202}",-0.2963787907980157
804,"{'Al': 0.7486534279429153, 'Cr': -0.19825359278390398, 'Mo': 0.5664827994200139}",0.8861160870386646
805,"{'Al': 0.01988480323869024, 'Cr': -1.2179449951479744, 'Mo': 1.4389791882173668}",6.189077395003398
806,"{'Al': 0.1400863942668551, 'Cr': -0.5579268212871156, 'Mo': 0.38255874633750087}",2.0665484865203267
807,"{'Al': -0.5967552622747055, 'Cr': -1.105272772053854, 'Mo': 1.149875673606672}",5.37542928996052
808,"{'Al': 0.41870080354066364, 'Cr': 0.8243559935954776, 'Mo': -0.9135524170044904}",3.953390989694262
809,"{'Al': 1.2426210983557637, 'Cr': 0.9747337809826173, 'Mo': 0.4103941362863679}",6.309407117282992
812,"{'Al': 0.752033862809816, 'Cr': 0.7780549456068773, 'Mo': -0.8103377440955579}",3.729988867929654
813,"{'Al': 1.091394499200419, 'Cr': 1.4302955331840823, 'Mo': 1.471462401106428}",12.113873736429076
814,"{'Al': 1.4152799768544462, 'Cr': -0.3404110070322097, 'Mo': -0.3195432535906695}",1.9485600254950075
815,"{'Al': -0.6941581460713414, 'Cr': -1.034459021785402, 'Mo': 1.0590944134535554}",4.9796616630542925
817,"{'Al': 0.08333800584053619, 'Cr': -0.7853896918850075, 'Mo': -0.4025213279508397}",3.6161422126099625
818,"{'Al': -0.9525367013556264, 'Cr': 0.22692999890228482, 'Mo': -0.8629965781989842}",-0.4694541529341984
819,"{'Al': -0.06943608014628722, 'Cr': -0.44424896273373493, 'Mo': 0.47969865061173556}",1.2399237146920172
821,"{'Al': 0.43175098233199316, 'Cr': -0.3696621400742919, 'Mo': 1.3295796164088536}",1.7432371928358534
824,"{'Al': -0.4018429946777067, 'Cr': -0.5599603026050095, 'Mo': -1.3427372722516286}",0.6050058949752427
825,"{'Al': -0.34544247377829795, 'Cr': -0.701391087125817, 'Mo': 0.08065026943783904}",2.599896115796012
827,"{'Al': 0.42553219532878694, 'Cr': -0.47362181379606283, 'Mo': -1.3402028940237383}",2.842633608718321
828,"{'Al': -0.2803127599722597, 'Cr': 0.2944563017247306, 'Mo': 0.2049968452060631}",0.2917228975359092
830,"{'Al': 1.2447103711704508, 'Cr': 0.13079797973498253, 'Mo': 0.054266620516866926}",1.0767186810552916
831,"{'Al': 1.1129282166124619, 'Cr': 0.6405251615848542, 'Mo': -0.8781153434802795}",2.956840617623489
832,"{'Al': 1.5501603699767457, 'Cr': 1.4601352317857126, 'Mo': 1.2690138931083563}",11.977291530930426
833,"{'Al': 0.3303692800556093, 'Cr': -1.3698291493694637, 'Mo': 0.8741015374644845}",6.69985513669552
834,"{'Al': 1.482235000309557, 'Cr': -1.3681115401683717, 'Mo': -1.2149752170305361}",11.232932116426564
835,"{'Al': 0.13112663995942841, 'Cr': 0.407566149264468, 'Mo': -0.7388212067314021}",1.2021546969324004
836,"{'Al': -0.5888960101007282, 'Cr': 0.3343541346051746, 'Mo': -0.08093861462135066}",0.2179014148133544
838,"{'Al': -1.2836674727880113, 'Cr': -0.28524427665089447, 'Mo': 1.2169912736671264}",-0.970246317616059
839,"{'Al': 0.2077117065813332, 'Cr': 0.2216168306957358, 'Mo': -1.49433453977005}",0.9806791155001918
840,"{'Al': -0.9262983565536974, 'Cr': 1.487823061294557, 'Mo': -1.1265375752887157}",7.124178183437424
841,"{'Al': 0.32879504872119525, 'Cr': -0.03305841140751786, 'Mo': -0.8014250809154136}",0.4077046243342517
842,"{'Al': -0.9181221379477146, 'Cr': 0.5940317992430639, 'Mo': -0.5337056977520198}",1.7081796511773917
843,"{'Al': 0.3646791840317609, 'Cr': 0.8570549029174281, 'Mo': -0.5134282264347243}",4.1776099059977785
844,"{'Al': -0.47082522270352767, 'Cr': 0.782331443896922, 'Mo': -0.625605843691253}",3.263824025609099
846,"{'Al': -1.4114550732864937, 'Cr': 0.1642114498076397, 'Mo': 0.023116162332157852}",-0.8064128616726093
847,"{'Al': 1.036149533190636, 'Cr': -0.6794169116477639, 'Mo': 0.5090791025184838}",3.2375247793001347
848,"{'Al': -0.682159101973496, 'Cr': 0.18698800340553445, 'Mo': 1.2415914925798184}",-1.3193266051691936
850,"{'Al': -0.6668862199590969, 'Cr': 0.8974957162997246, 'Mo': -0.7621417702030865}",4.083334070979383
851,"{'Al': 1.0583355666540677, 'Cr': -0.11277172687705739, 'Mo': 1.2284395783564839}",1.7885945906666338
852,"{'Al': 0.8179362642602945, 'Cr': 0.9562256390802806, 'Mo': 0.28722188042279795}",5.6667409903471855
853,"{'Al': -1.5487401373801657, 'Cr': -1.222302661755239, 'Mo': -1.1563990009352225}",2.0971794602633307
854,"{'Al': 1.1269176182623957, 'Cr': 0.5766130737563944, 'Mo': -0.8177005510638699}",2.581831896311615
855,"{'Al': -0.40626292121049135, 'Cr': 0.6583790401076914, 'Mo': 1.340299344547771}",1.1825215393771005
856,"{'Al': -0.620867919085021, 'Cr': -0.08618291049357274, 'Mo': 1.2124096067558998}",-1.083391417881168
857,"{'Al': -1.5472959401799393, 'Cr': -1.3911886104918216, 'Mo': -1.5687693690319005}",-0.413762726645289
858,"{'Al': -0.6274625237875681, 'Cr': -0.967362285073895, 'Mo': -0.19252131697062613}",4.020385495106454
860,"{'Al': 1.1942410304917823, 'Cr': 0.833311985153482, 'Mo': -0.890866860074921}",4.077289973585613
861,"{'Al': -1.431787697972214, 'Cr': -0.4522890733166447, 'Mo': 0.37255212248695746}",0.6095787041535085
862,"{'Al': -1.5079081918357113, 'Cr': 0.9754894677114128, 'Mo': -0.47122808204984357}",4.525045762581515
863,"{'Al': -0.29640517457629345, 'Cr': 1.0432948678951117, 'Mo': -1.3700063799458009}",4.885251282885447
864,"{'Al': 0.053931699397979926, 'Cr': 1.4058085575328558, 'Mo': 1.2191831202911891}",7.024421264972308
868,"{'Al': -1.4917695045215686, 'Cr': 0.8784641230405699, 'Mo': 0.47669565369726463}",2.4437586669482725
869,"{'Al': 0.8164270503795472, 'Cr': -1.1325871809128483, 'Mo': -0.7364934651979903}",7.342258371094339
870,"{'Al': -1.1286063152326162, 'Cr': 0.08782296652525012, 'Mo': 0.8350288986112702}",-1.164877410772459
871,"{'Al': 0.2444385933174491, 'Cr': -0.17584699803677384, 'Mo': -1.3370574134079332}",0.909329246427125
872,"{'Al': -0.3361670172000881, 'Cr': -0.25410111495305543, 'Mo': -0.43270358792748476}",0.0611700419792101
873,"{'Al': -0.11231711097662189, 'Cr': -1.2470141745901486, 'Mo': 0.6141708105818431}",6.270456048113831
874,"{'Al': 0.730157117987495, 'Cr': 0.3277359697688864, 'Mo': 1.2632489379060172}",2.585490175740145
875,"{'Al': 0.6202454374020743, 'Cr': 0.646378421167757, 'Mo': 1.253415494902303}",4.406314171631676
876,"{'Al': -1.0005046430276683, 'Cr': 0.34533094851450685, 'Mo': 1.2553797889632556}",-1.5689122524631802
877,"{'Al': 1.4026581084060106, 'Cr': 1.244206026314087, 'Mo': -1.5328667134737257}",7.379138033296306
878,"{'Al': -0.2717091190050398, 'Cr': -1.0907820520931477, 'Mo': 0.8187802895333953}",5.458213304480149
880,"{'Al': -0.024171688902845156, 'Cr': 0.43866345669855633, 'Mo': -1.34890521118245}",1.2150102040613078
881,"{'Al': -0.2767198786011391, 'Cr': 0.7712848060749504, 'Mo': 1.550226617413391}",1.9760490272014928
